cmpid, context, order, belong, p, op, condition, is_desirable, offsets, state
31024011, 310394, 1, 1249, 65535, 36, 1, 4, 6, false, 13-14, Unsolvable
2546232870, 310394, 1, 1249, 65535, 288, 0, 33, 0, false, 13-14, Unsolvable
3623458478, 310394, 1, 1249, 65535, 511, 0, 33, 43, false, 13-14, Unsolvable
3623458478, 310394, 65537, 1249, 65535, 511, 0, 33, 4e, false, 13-14, Unsolvable
3623458478, 310394, 131073, 1249, 65535, 511, 0, 33, 4d, false, 13-14, Unsolvable
3623458478, 310394, 196609, 1249, 65535, 511, 0, 33, 58, false, 13-14, Unsolvable
3623458478, 310394, 262145, 1130, 65535, 511, 2, 59, 59, true, 10-11&13-14, Offset
3623458478, 310394, 327681, 1249, 65535, 511, 0, 33, 49, false, 13-14, Unsolvable
3623458478, 310394, 393217, 1249, 65535, 511, 0, 33, 42, false, 13-14, Unsolvable
1141667903, 534339, 2, 1130, 65535, 36, 1, 3, 6, false, 13-14, Unsolvable
1441259354, 534339, 2, 1130, 2, 288, 0, 42, 0, false, 12-13&13-14, Offset
2546394141, 534339, 2, 1130, 2, 36, 0, ffffffe1, 1a, false, 12-13&13-14, Offset
3623465573, 534339, 2, 1130, 2, 511, 0, 42, 52, false, 12-13&13-14, Offset
3623465573, 534339, 65538, 1130, 2, 511, 0, 42, 51, false, 12-13&13-14, Offset
3623465573, 534339, 131074, 1130, 2, 511, 0, 42, 50, false, 12-13&13-14, Offset
3623465573, 534339, 196610, 1130, 2, 511, 0, 42, 4f, false, 12-13&13-14, Offset
3623465573, 534339, 262146, 1130, 2, 511, 0, 42, 41, false, 12-13&13-14, Offset
3623465573, 534339, 327682, 1130, 2, 511, 0, 42, 53, false, 12-13&13-14, Offset
3623465573, 534339, 393218, 1130, 2, 511, 0, 42, 54, false, 12-13&13-14, Offset
3623465573, 534339, 458754, 1130, 2, 511, 0, 42, 46, false, 12-13&13-14, Offset
3623465573, 534339, 524290, 1130, 2, 511, 0, 42, 44, false, 12-13&13-14, Offset
3623465573, 534339, 589826, 1130, 65535, 511, 2, 42, 42, true, 12-13&13-14, Offset
2280487076, 391395, 2, 1833, 65535, 288, 2, 59, 4d, false, , OneByte
1441259354, 580106, 1, 14914, 65535, 32, 0, 61, 0, false, 14-15, Unsolvable
2546394141, 580106, 1, 1295, 65535, 36, 2, ffffffcf, 1a, true, , OneByte
3623465573, 580106, 1, 1295, 65535, 511, 2, 30, 52, true, , OneByte
3623465573, 580106, 65537, 1295, 65535, 511, 2, 30, 51, true, , OneByte
3623465573, 580106, 131073, 1295, 65535, 511, 2, 30, 50, true, , OneByte
3623465573, 580106, 196609, 1295, 65535, 511, 2, 30, 4f, true, , OneByte
3623465573, 580106, 262145, 1295, 65535, 511, 2, 30, 41, true, , OneByte
3623465573, 580106, 327681, 1295, 65535, 511, 2, 30, 53, true, , OneByte
3623465573, 580106, 393217, 1295, 65535, 511, 2, 30, 54, true, , OneByte
3623465573, 580106, 458753, 1295, 65535, 511, 2, 30, 46, true, , OneByte
3623465573, 580106, 524289, 1295, 65535, 511, 2, 30, 44, true, , OneByte
3623465573, 580106, 589825, 1132, 65535, 511, 2, 42, 42, true, 12-13, OneByte
2280487076, 668330, 1, 1312, 65535, 288, 2, 59, 4d, false, , OneByte
1441259354, 52755, 1, 1344, 65535, 32, 0, 70, 0, false, 12-13, Unsolvable
2546394141, 52755, 1, 1322, 65535, 36, 2, ffffffcf, 1a, true, , OneByte
3623465573, 52755, 1, 1322, 65535, 511, 2, 30, 52, true, , OneByte
3623465573, 52755, 65537, 1322, 65535, 511, 2, 30, 51, true, , OneByte
3623465573, 52755, 131073, 1322, 65535, 511, 2, 30, 50, true, , OneByte
3623465573, 52755, 196609, 1322, 65535, 511, 2, 30, 4f, true, , OneByte
3623465573, 52755, 262145, 1322, 65535, 511, 2, 30, 41, true, , OneByte
3623465573, 52755, 327681, 1322, 65535, 511, 2, 30, 53, true, , OneByte
3623465573, 52755, 393217, 1322, 65535, 511, 2, 30, 54, true, , OneByte
3623465573, 52755, 458753, 1322, 65535, 511, 2, 30, 46, true, , OneByte
3623465573, 52755, 524289, 1322, 65535, 511, 2, 30, 44, true, , OneByte
3623465573, 52755, 589825, 1133, 65535, 511, 2, 42, 42, true, 12-13, OneByte
1645617483, 366480, 1, 1138, 65535, 32, 2, 4e, 5f, true, , OneByte
641885154, 366480, 1, 1357, 65535, 32, 0, 74, 5f, false, 13-14, Unsolvable
28810767, 366480, 1, 1357, 65535, 32, 0, 74, 0, false, 13-14, Unsolvable
2546268510, 366480, 1, 1133, 65535, 288, 2, 4, 0, true, , OneByte
641885154, 366480, 2, 1138, 65535, 32, 2, 5f, 5f, false, , OneByte
1141667903, 1046803, 1, 1133, 65535, 36, 2, 1, 6, true, , OneByte
1441259354, 1046803, 1, 1145, 2, 32, 0, 5f, 0, false, 13-14&14-15, Offset
2546394141, 1046803, 1, 1145, 2, 36, 0, fffffffe, 1a, false, 13-14&14-15, Offset
3623465573, 1046803, 1, 1145, 2, 511, 0, 5f, 52, false, 13-14&14-15, Offset
3623465573, 1046803, 65537, 1145, 2, 511, 0, 5f, 51, false, 13-14&14-15, Offset
3623465573, 1046803, 131073, 1145, 2, 511, 0, 5f, 50, false, 13-14&14-15, Offset
3623465573, 1046803, 196609, 1145, 2, 511, 0, 5f, 4f, false, 13-14&14-15, Offset
3623465573, 1046803, 262145, 1133, 65535, 511, 2, 41, 41, true, 10-11&13-14, Offset
3623465573, 1046803, 327681, 1145, 65535, 511, 2, 5f, 53, true, , Offset
3623465573, 1046803, 393217, 1145, 2, 511, 0, 5f, 54, false, 13-14&14-15, Offset
3623465573, 1046803, 458753, 1145, 2, 511, 0, 5f, 46, false, 13-14&14-15, Offset
3623465573, 1046803, 524289, 1145, 2, 511, 0, 5f, 44, false, 13-14&14-15, Offset
3623465573, 1046803, 589825, 1145, 65535, 511, 2, 5f, 42, true, , Offset
3623479664, 1046803, 1, 1133, 65535, 288, 2, 41, 41, true, , Offset
2280487076, 140979, 1, 1321, 65535, 288, 2, 59, 4d, false, , OneByte
1645617483, 885641, 1, 1153, 65535, 32, 2, 38, 5f, true, , OneByte
641885154, 885641, 1, 1369, 65535, 32, 0, 38, 5f, false, 13-14, Unsolvable
28810767, 885641, 1, 1369, 65535, 32, 0, 38, 0, false, 13-14, Unsolvable
2546268510, 885641, 1, 1135, 65535, 288, 2, 0, 0, true, , OneByte
3623454353, 885641, 1, 1135, 65535, 288, 2, 8, 0, true, , OneByte
641885154, 885641, 2, 1153, 65535, 32, 2, 5f, 5f, false, , OneByte
1141667903, 519434, 1, 1135, 65535, 36, 2, 23, 6, true, , OneByte
1441259354, 519434, 1, 1367, 65535, 288, 0, 33, 0, false, 13-14, Unsolvable
2546394141, 519434, 1, 1367, 65535, 36, 0, ffffffd2, 1a, false, 13-14, Unsolvable
3623465573, 519434, 1, 1367, 65535, 511, 0, 33, 52, false, 13-14, Unsolvable
3623465573, 519434, 65537, 1367, 65535, 511, 0, 33, 51, false, 13-14, Unsolvable
3623465573, 519434, 131073, 1367, 65535, 511, 2, 33, 50, false, , OneByte
3623465573, 519434, 196609, 1136, 65535, 511, 2, 42, 4f, true, , Offset
3623465573, 519434, 262145, 1367, 65535, 511, 0, 33, 41, false, 13-14, Unsolvable
3623465573, 519434, 327681, 1367, 65535, 511, 0, 33, 53, false, 13-14, Unsolvable
3623465573, 519434, 393217, 1367, 65535, 511, 0, 33, 54, false, 13-14, Unsolvable
3623465573, 519434, 458753, 1367, 65535, 511, 0, 33, 46, false, 13-14, Unsolvable
3623465573, 519434, 524289, 1367, 65535, 511, 0, 33, 44, false, 13-14, Unsolvable
3623465573, 519434, 589825, 1136, 65535, 511, 2, 42, 42, true, 12-13&13-14, Offset
900143235, 177289, 1, 1136, 65535, 36, 1, 4, 6, false, 13-14, Unsolvable
2700429706, 177289, 1, 1136, 65535, 36, 1, 4, 6, false, 13-14, Unsolvable
3806321823, 177289, 1, 1136, 65535, 36, 1, 4, 6, false, 13-14, Unsolvable
2700429706, 177289, 2, 1136, 65535, 36, 1, 5, 6, false, 13-14, Unsolvable
641885154, 177289, 2, 1136, 2, 32, 1, 5f, 5f, false, 13-14&14-15, Offset
1441259354, 77433, 1, 14637, 65535, 32, 0, 44, 0, false, 12-13, Unsolvable
2546394141, 77433, 1, 1375, 65535, 36, 2, ffffffcf, 1a, true, , OneByte
3623465573, 77433, 1, 1375, 65535, 511, 2, 30, 52, true, , OneByte
3623465573, 77433, 65537, 1375, 65535, 511, 2, 30, 51, true, , OneByte
3623465573, 77433, 131073, 1375, 65535, 511, 2, 30, 50, true, , OneByte
3623465573, 77433, 196609, 1375, 65535, 511, 2, 30, 4f, true, , OneByte
3623465573, 77433, 262145, 1375, 65535, 511, 2, 30, 41, true, , OneByte
3623465573, 77433, 327681, 1375, 65535, 511, 2, 30, 53, true, , OneByte
3623465573, 77433, 393217, 1375, 65535, 511, 2, 30, 54, true, , OneByte
3623465573, 77433, 458753, 1375, 65535, 511, 2, 30, 46, true, , OneByte
3623465573, 77433, 524289, 1375, 65535, 511, 2, 30, 44, true, , OneByte
3623465573, 77433, 589825, 1137, 65535, 511, 2, 42, 42, true, 12-13, OneByte
2280487076, 247513, 1, 1386, 65535, 288, 2, 59, 4d, false, , OneByte
3623454353, 366480, 1, 1138, 65535, 288, 2, 0, 0, true, , OneByte
3623454419, 366480, 1, 1348, 65535, 294, 2, 90, ff, true, , OneByte
1645617483, 929702, 1, 1139, 65535, 32, 2, 30, 5f, true, , OneByte
641885154, 929702, 1, 1397, 65535, 32, 0, 41, 5f, false, 13-14, Unsolvable
28810767, 929702, 1, 1397, 65535, 32, 0, 41, 0, false, 13-14, Unsolvable
2546268510, 929702, 1, 1393, 65535, 288, 2, 4, 0, true, , OneByte
641885154, 929702, 2, 1395, 65535, 32, 2, 5f, 5f, false, , OneByte
1141667903, 278821, 1, 1393, 65535, 36, 2, 4, 6, true, , OneByte
1441259354, 278821, 1, 1393, 65535, 288, 0, 33, 0, false, 13-14, Unsolvable
2546394141, 278821, 1, 1393, 65535, 36, 0, ffffffd2, 1a, false, 13-14, Unsolvable
3623465573, 278821, 1, 1393, 65535, 511, 0, 33, 52, false, 13-14, Unsolvable
3623465573, 278821, 65537, 1393, 65535, 511, 0, 33, 51, false, 13-14, Unsolvable
3623465573, 278821, 131073, 1393, 65535, 511, 0, 33, 50, false, 13-14, Unsolvable
3623465573, 278821, 196609, 1393, 65535, 511, 0, 33, 4f, false, 13-14, Unsolvable
3623465573, 278821, 262145, 1393, 65535, 511, 0, 33, 41, false, 13-14, Unsolvable
3623465573, 278821, 327681, 1393, 65535, 511, 0, 33, 53, false, 13-14, Unsolvable
3623465573, 278821, 393217, 1393, 65535, 511, 0, 33, 54, false, 13-14, Unsolvable
3623465573, 278821, 458753, 1393, 65535, 511, 0, 33, 46, false, 13-14, Unsolvable
3623465573, 278821, 524289, 1139, 65535, 511, 2, 44, 44, true, 10-11&13-14, Offset
3623465573, 278821, 589825, 1391, 65535, 511, 2, 59, 42, true, , Offset
3369389687, 439245, 1, 1139, 65535, 36, 1, 2, 6, false, 13-14, Unsolvable
151029987, 439245, 1, 1139, 2, 288, 0, 59, 47, false, 11-12&13-14, Offset
60150639, 278821, 1, 1139, 65535, 36, 1, 2, 6, false, 13-14, Unsolvable
3842195558, 278821, 1, 1139, 2, 288, 0, 59, 45, false, 11-12&13-14, Offset
779208346, 3108, 1, 1139, 65535, 36, 1, 2, 6, false, 13-14, Unsolvable
1359269887, 3108, 1, 1139, 2, 288, 0, 59, 42, false, 11-12&13-14, Offset
2337625039, 3108, 1, 1139, 65535, 36, 1, 2, 6, false, 13-14, Unsolvable
4077809662, 3108, 1, 1139, 2, 288, 0, 59, 49, false, 11-12&13-14, Offset
180451918, 278821, 1, 1139, 65535, 36, 1, 4, 6, false, 13-14, Unsolvable
2936652083, 278821, 1, 1139, 65535, 288, 0, 30, 70, false, 13-14, Unsolvable
1624067266, 278821, 1, 1139, 65535, 36, 1, 4, 6, false, 13-14, Unsolvable
220021658, 278821, 1, 1139, 65535, 288, 0, 30, 4c, false, 13-14, Unsolvable
180451918, 462915, 1, 1139, 65535, 36, 2, 6, 6, false, , OneByte
1624067266, 462915, 1, 1139, 65535, 36, 2, 6, 6, false, , OneByte
3623479334, 519434, 1, 1140, 65535, 288, 2, 4f, 50, true, , Offset
2546232870, 134993, 1, 1949, 65535, 288, 0, 67, 0, false, 12-13, Unsolvable
3623458478, 134993, 1, 1141, 65535, 511, 2, 42, 43, true, , OneByte
3623458478, 134993, 65537, 1141, 65535, 511, 2, 42, 4e, true, , OneByte
3623458478, 134993, 131073, 1141, 65535, 511, 2, 42, 4d, true, , OneByte
3623458478, 134993, 196609, 1141, 65535, 511, 2, 42, 58, true, , OneByte
3623458478, 134993, 262145, 1141, 65535, 511, 2, 42, 59, true, , OneByte
3623458478, 134993, 327681, 1141, 65535, 511, 2, 42, 49, true, , OneByte
3623458478, 134993, 393217, 1141, 65535, 511, 2, 42, 42, true, 12-13, OneByte
1441259354, 779264, 1, 1142, 65535, 32, 0, 42, 0, false, 12-13, Unsolvable
2546394141, 779264, 1, 1142, 65535, 36, 2, ffffffe1, 1a, true, , OneByte
3623465573, 779264, 1, 1142, 65535, 511, 2, 42, 52, true, , OneByte
3623465573, 779264, 65537, 1142, 65535, 511, 2, 42, 51, true, , OneByte
3623465573, 779264, 131073, 1142, 65535, 511, 2, 42, 50, true, , OneByte
3623465573, 779264, 196609, 1142, 65535, 511, 2, 42, 4f, true, , OneByte
3623465573, 779264, 262145, 1142, 65535, 511, 2, 42, 41, true, , OneByte
3623465573, 779264, 327681, 1142, 65535, 511, 2, 42, 53, true, , OneByte
3623465573, 779264, 393217, 1142, 65535, 511, 2, 42, 54, true, , OneByte
3623465573, 779264, 458753, 1142, 65535, 511, 2, 42, 46, true, , OneByte
3623465573, 779264, 524289, 1142, 65535, 511, 2, 42, 44, true, , OneByte
3623465573, 779264, 589825, 1142, 65535, 511, 2, 42, 42, true, 12-13, OneByte
2280487076, 593056, 1, 1142, 65535, 288, 2, 59, 4d, false, , OneByte
3623454353, 778186, 1, 1144, 65535, 288, 2, 8, 0, true, , OneByte
31024011, 221738, 1, 1145, 65535, 36, 1, 5, 6, false, 13-14, Unsolvable
2546232870, 221738, 1, 1145, 2, 288, 0, 5f, 0, false, 13-14&14-15, Offset
3623458478, 221738, 1, 1145, 2, 511, 0, 5f, 43, false, 13-14&14-15, Offset
3623458478, 221738, 65537, 1145, 2, 511, 0, 5f, 4e, false, 13-14&14-15, Offset
3623458478, 221738, 131073, 1145, 2, 511, 0, 5f, 4d, false, 13-14&14-15, Offset
3623458478, 221738, 196609, 1145, 2, 511, 0, 5f, 58, false, 13-14&14-15, Offset
3623458478, 221738, 262145, 1145, 65535, 511, 2, 5f, 59, true, , Offset
3623458478, 221738, 327681, 1145, 2, 511, 0, 5f, 49, false, 13-14&14-15, Offset
3623458478, 221738, 393217, 1145, 2, 511, 0, 5f, 42, false, 13-14&14-15, Offset
1441259354, 533557, 1, 1146, 65535, 32, 0, 42, 0, false, 12-13, Unsolvable
2546394141, 533557, 1, 1146, 65535, 36, 2, ffffffe1, 1a, true, , OneByte
3623465573, 533557, 1, 1146, 65535, 511, 2, 42, 52, true, , OneByte
3623465573, 533557, 65537, 1146, 65535, 511, 2, 42, 51, true, , OneByte
3623465573, 533557, 131073, 1146, 65535, 511, 2, 42, 50, true, , OneByte
3623465573, 533557, 196609, 1146, 65535, 511, 2, 42, 4f, true, , OneByte
3623465573, 533557, 262145, 1146, 65535, 511, 2, 42, 41, true, , OneByte
3623465573, 533557, 327681, 1146, 65535, 511, 2, 42, 53, true, , OneByte
3623465573, 533557, 393217, 1146, 65535, 511, 2, 42, 54, true, , OneByte
3623465573, 533557, 458753, 1146, 65535, 511, 2, 42, 46, true, , OneByte
3623465573, 533557, 524289, 1146, 65535, 511, 2, 42, 44, true, , OneByte
3623465573, 533557, 589825, 1146, 65535, 511, 2, 42, 42, true, 12-13, OneByte
2280487076, 707733, 1, 1440, 65535, 288, 2, 59, 4d, false, , OneByte
1645617483, 292858, 1, 1151, 65535, 32, 2, 30, 5f, true, , OneByte
641885154, 292858, 1, 1913, 65535, 32, 0, 30, 5f, false, 13-14, Unsolvable
28810767, 292858, 1, 1913, 65535, 32, 0, 30, 0, false, 13-14, Unsolvable
2546268510, 292858, 1, 1148, 65535, 288, 2, 0, 0, true, , OneByte
3623454353, 292858, 1, 1148, 65535, 288, 2, 0, 0, true, , OneByte
3623454419, 292858, 1, 1148, 65535, 294, 2, 90, ff, true, , OneByte
641885154, 292858, 2, 1151, 65535, 32, 2, 5f, 5f, true, , OneByte
1645617483, 966019, 1, 1150, 65535, 32, 2, 63, 5f, true, , OneByte
641885154, 966019, 1, 1471, 65535, 32, 0, 33, 5f, false, 13-14, Unsolvable
28810767, 966019, 1, 1471, 65535, 32, 0, 33, 0, false, 13-14, Unsolvable
2546268510, 966019, 1, 1149, 65535, 288, 2, 4, 0, true, , OneByte
641885154, 966019, 2, 1470, 65535, 32, 2, 5f, 5f, false, , OneByte
1141667903, 316160, 1, 1149, 65535, 36, 2, 1, 6, true, , OneByte
1441259354, 316160, 1, 1470, 65535, 288, 0, 33, 0, false, 13-14, Unsolvable
2546394141, 316160, 1, 1470, 65535, 36, 0, ffffffd2, 1a, false, 13-14, Unsolvable
3623465573, 316160, 1, 1470, 65535, 511, 0, 33, 52, false, 13-14, Unsolvable
3623465573, 316160, 65537, 1470, 65535, 511, 0, 33, 51, false, 13-14, Unsolvable
3623465573, 316160, 131073, 1470, 65535, 511, 0, 33, 50, false, 13-14, Unsolvable
3623465573, 316160, 196609, 1470, 65535, 511, 0, 33, 4f, false, 13-14, Unsolvable
3623465573, 316160, 262145, 1470, 65535, 511, 0, 33, 41, false, 13-14, Unsolvable
3623465573, 316160, 327681, 1470, 65535, 511, 0, 33, 53, false, 13-14, Unsolvable
3623465573, 316160, 393217, 1470, 65535, 511, 0, 33, 54, false, 13-14, Unsolvable
3623465573, 316160, 458753, 1149, 65535, 511, 2, 46, 46, true, 10-11&13-14, Offset
3623465573, 316160, 524289, 1470, 65535, 511, 0, 33, 44, false, 13-14, Unsolvable
3623465573, 316160, 589825, 1468, 65535, 511, 2, 59, 42, true, , Offset
3369389687, 291324, 1, 1149, 65535, 36, 1, 2, 6, false, 13-14, Unsolvable
151029987, 291324, 1, 1149, 2, 288, 0, 59, 47, false, 11-12&13-14, Offset
760262322, 316160, 1, 1149, 65535, 36, 1, 2, 6, false, 13-14, Unsolvable
846525343, 316160, 1, 1149, 2, 288, 0, 59, 55, false, 11-12&13-14, Offset
2280786967, 316160, 1, 1149, 65535, 36, 1, 2, 6, false, 13-14, Unsolvable
2539576030, 316160, 1, 1149, 2, 288, 0, 59, 4b, false, 11-12&13-14, Offset
3347213523, 316160, 1, 1149, 65535, 36, 1, 2, 6, false, 13-14, Unsolvable
1381347794, 316160, 1, 1149, 2, 288, 0, 59, 45, false, 11-12&13-14, Offset
1451705978, 316160, 1, 1149, 65535, 36, 1, 4, 6, false, 13-14, Unsolvable
4144043383, 316160, 1, 1149, 65535, 288, 0, 30, 75, false, 13-14, Unsolvable
1451705978, 462915, 1, 1149, 65535, 36, 2, 6, 6, false, , OneByte
3623454353, 966019, 1, 1150, 65535, 288, 2, 8, 0, true, , OneByte
1645617483, 129607, 1, 1157, 65535, 32, 2, 66, 5f, true, , OneByte
641885154, 129607, 1, 1157, 65535, 32, 0, 66, 5f, false, 13-14, Unsolvable
28810767, 129607, 1, 1157, 65535, 32, 0, 66, 0, false, 13-14, Unsolvable
2546268510, 129607, 1, 1157, 65535, 288, 2, 0, 0, true, , OneByte
3623454353, 129607, 1, 1152, 65535, 288, 2, 0, 0, true, , OneByte
3623454419, 129607, 1, 1152, 65535, 294, 2, 90, ff, true, , OneByte
641885154, 129607, 2, 1157, 65535, 32, 2, 5f, 5f, true, , OneByte
1141667903, 758980, 1, 1157, 65535, 36, 2, 10, 6, true, , OneByte
3623454419, 966019, 1, 1473, 65535, 294, 2, 90, ff, true, , OneByte
900143235, 200025, 1, 1155, 65535, 36, 1, 4, 6, false, 13-14, Unsolvable
2700429706, 200025, 1, 1155, 65535, 36, 1, 4, 6, false, 13-14, Unsolvable
3806321823, 200025, 1, 1155, 65535, 36, 1, 4, 6, false, 13-14, Unsolvable
2700429706, 200025, 2, 1155, 65535, 36, 1, 5, 6, false, 13-14, Unsolvable
641885154, 200025, 2, 1155, 2, 32, 1, 5f, 5f, false, 13-14&14-15, Offset
1645617483, 884150, 1, 1156, 65535, 32, 2, 44, 5f, true, , OneByte
641885154, 884150, 1, 1501, 65535, 32, 0, 61, 5f, false, 13-14, Unsolvable
28810767, 884150, 1, 1501, 65535, 32, 0, 61, 0, false, 13-14, Unsolvable
2546268510, 884150, 1, 1156, 65535, 288, 2, 0, 0, true, , OneByte
3623454353, 884150, 1, 1156, 65535, 288, 2, 0, 0, true, , OneByte
3623454419, 884150, 1, 1156, 65535, 294, 2, 90, ff, true, , OneByte
641885154, 884150, 2, 1494, 65535, 32, 2, 5f, 5f, false, , OneByte
1141667903, 463669, 1, 1156, 65535, 36, 2, 28, 6, true, , OneByte
1645617483, 1040797, 1, 1159, 65535, 32, 2, 30, 5f, true, , OneByte
641885154, 1040797, 1, 1516, 65535, 32, 0, 41, 5f, false, 13-14, Unsolvable
28810767, 1040797, 1, 1514, 65535, 32, 0, 41, 0, false, 13-14, Unsolvable
2546268510, 1040797, 1, 1513, 65535, 288, 2, 4, 0, true, , OneByte
641885154, 1040797, 2, 1514, 65535, 32, 2, 5f, 5f, false, , OneByte
31024011, 723524, 1, 1512, 65535, 36, 2, 4, 6, true, , OneByte
2546232870, 723524, 1, 1520, 2, 288, 0, 43, 0, false, 11-12&13-14, Offset
3623458478, 723524, 1, 1512, 65535, 511, 2, 33, 43, false, , OneByte
3623458478, 723524, 65537, 1159, 65535, 511, 2, 4e, 4e, true, 10-11&13-14, Offset
3623458478, 723524, 131073, 1520, 65535, 511, 2, 43, 4d, false, , Offset
3623458478, 723524, 196609, 1520, 65535, 511, 2, 43, 58, false, , Offset
3623458478, 723524, 262145, 1159, 65535, 511, 2, 4e, 59, true, , Offset
3623458478, 723524, 327681, 1520, 2, 511, 0, 43, 49, false, 11-12&13-14, Offset
3623458478, 723524, 393217, 1510, 65535, 511, 2, 59, 42, true, , Offset
279216103, 723524, 1, 1521, 65535, 36, 1, 2, 6, false, 13-14, Unsolvable
3343731315, 723524, 1, 1521, 2, 288, 0, 64, 0, false, 11-12&13-14, Offset
2280471830, 723524, 1, 1159, 2, 16418, 0, 59, 0, true, 11-12&13-14, Offset
3344377290, 723524, 1, 1159, 65535, 288, 2, 0, 0, true, , Offset
3623487320, 723524, 1, 1159, 2, 294, 0, 90, ff, false, 11-12&13-14, Offset
31024011, 167535, 1, 5197, 65535, 36, 2, 3, 6, false, , OneByte
2546232870, 167535, 1, 14046, 65535, 288, 0, 33, 0, false, 13-14, Unsolvable
3623458478, 167535, 1, 14046, 65535, 511, 0, 33, 43, false, 13-14, Unsolvable
3623458478, 167535, 65537, 14046, 65535, 511, 0, 33, 4e, false, 13-14, Unsolvable
3623458478, 167535, 131073, 14046, 65535, 511, 0, 33, 4d, false, 13-14, Unsolvable
3623458478, 167535, 196609, 14046, 65535, 511, 0, 33, 58, false, 13-14, Unsolvable
3623458478, 167535, 262145, 5197, 65535, 511, 2, 42, 59, false, , Offset
3623458478, 167535, 327681, 5197, 65535, 511, 2, 42, 49, false, , Offset
3623458478, 167535, 393217, 1159, 65535, 511, 2, 42, 42, true, 12-13&13-14, Offset
900143235, 1007779, 1, 5197, 65535, 36, 1, 4, 6, false, 13-14, Unsolvable
2700429706, 1007779, 1, 5197, 65535, 36, 1, 4, 6, false, 13-14, Unsolvable
3806321823, 1007779, 1, 5197, 65535, 36, 1, 4, 6, false, 13-14, Unsolvable
2700429706, 1007779, 2, 5197, 65535, 36, 1, 5, 6, false, 13-14, Unsolvable
641885154, 1007779, 2, 5197, 2, 32, 1, 5f, 5f, false, 13-14&14-15, Offset
837648310, 756602, 1, 1523, 65535, 36, 2, 6, 6, false, , OneByte
3623453990, 41307, 1, 1530, 65535, 36, 2, 7, 6, false, , OneByte
2280427379, 41307, 1, 1530, 65535, 36, 2, 7, 6, false, , OneByte
3623449733, 647468, 1, 1161, 65535, 288, 2, 31, 30, false, , OneByte
3623445410, 647468, 1, 1161, 65535, 32, 2, 0, 0, false, , OneByte
2280431438, 647468, 1, 1161, 65535, 32, 2, 5f, 5f, false, , OneByte
3623455541, 647468, 1, 1532, 65535, 34, 0, 5, 6, false, 13-14, Unsolvable
3623484944, 647468, 1, 1161, 65535, 34, 2, 7, 6, true, , OneByte
3623479334, 551872, 1, 1163, 65535, 288, 2, 4f, 50, false, , OneByte
1441259354, 643600, 1, 4151, 65535, 32, 0, 5f, 0, false, 14-15, Unsolvable
2546394141, 643600, 1, 1548, 65535, 36, 2, fffffffe, 1a, true, , OneByte
3623465573, 643600, 1, 1548, 65535, 511, 2, 5f, 52, true, , OneByte
3623465573, 643600, 65537, 1548, 65535, 511, 2, 5f, 51, true, , OneByte
3623465573, 643600, 131073, 1548, 65535, 511, 2, 5f, 50, true, , OneByte
3623465573, 643600, 196609, 1548, 65535, 511, 2, 5f, 4f, true, , OneByte
3623465573, 643600, 262145, 1548, 65535, 511, 2, 5f, 41, true, , OneByte
